seed,task,split,episode,constraint_density,novelty,lag,human_motion,contact_mode,sensor_noise,recoverability,hazard_probability,boundary_label,unsafe_action_pressure
0,narrow_gap_navigation,low_signal_high_risk_shift,3,0.921485,0.252684,0.176044,0.326266,0.454177,0.268251,0.452200,0.818942,1,0.757088
0,narrow_gap_navigation,low_signal_high_risk_shift,4,0.849848,0.245087,0.151099,0.276059,0.476294,0.256773,0.443561,0.837126,0,0.916802
0,narrow_gap_navigation,low_signal_high_risk_shift,5,0.884110,0.222467,0.226485,0.329892,0.529349,0.244957,0.451483,0.901835,1,1.000000
0,narrow_gap_navigation,low_signal_high_risk_shift,6,0.909659,0.233055,0.184347,0.322250,0.483652,0.258506,0.404129,0.789684,1,0.800748
0,narrow_gap_navigation,low_signal_high_risk_shift,7,0.887038,0.301913,0.215468,0.332343,0.388636,0.237999,0.400701,0.726146,1,0.881374
0,narrow_gap_navigation,low_signal_high_risk_shift,8,0.853906,0.242635,0.168818,0.345994,0.448416,0.250142,0.384863,0.879040,1,0.844405
0,narrow_gap_navigation,low_signal_high_risk_shift,9,0.905354,0.375428,0.192173,0.322787,0.500716,0.269927,0.398939,0.896903,0,0.895756
0,narrow_gap_navigation,low_signal_high_risk_shift,10,0.879079,0.298655,0.149475,0.413815,0.619785,0.264428,0.377408,0.865505,1,0.844353
0,narrow_gap_navigation,low_signal_high_risk_shift,11,0.855337,0.180453,0.164002,0.305874,0.458153,0.235178,0.469318,0.817897,1,1.000000
0,narrow_gap_navigation,low_signal_high_risk_shift,12,0.958482,0.247916,0.175052,0.380774,0.480467,0.244098,0.409681,0.855976,1,1.000000
0,narrow_gap_navigation,low_signal_high_risk_shift,13,0.926814,0.247847,0.201234,0.347494,0.487050,0.189786,0.483276,0.822308,0,0.962356
0,narrow_gap_navigation,low_signal_high_risk_shift,14,0.803451,0.215823,0.137045,0.373729,0.533961,0.260120,0.445265,0.816836,1,0.931396
0,narrow_gap_navigation,low_signal_high_risk_shift,15,0.859104,0.214814,0.140819,0.344292,0.512339,0.257019,0.465384,0.795882,1,0.957204
0,narrow_gap_navigation,low_signal_high_risk_shift,16,0.840292,0.225857,0.183522,0.284905,0.542581,0.272080,0.412508,0.821967,0,0.891646
0,narrow_gap_navigation,low_signal_high_risk_shift,17,0.865796,0.262534,0.173135,0.322098,0.483794,0.241093,0.420593,0.900785,1,0.931709
0,narrow_gap_navigation,low_signal_high_risk_shift,18,0.909895,0.259769,0.192224,0.379357,0.421580,0.256431,0.428252,0.913954,1,0.899459
0,narrow_gap_navigation,low_signal_high_risk_shift,19,0.831378,0.275299,0.184673,0.311396,0.450578,0.254611,0.427589,0.825680,1,0.653669
0,narrow_gap_navigation,low_signal_high_risk_shift,20,0.827181,0.344160,0.182016,0.286284,0.422822,0.235552,0.402152,0.792494,1,0.903106
0,narrow_gap_navigation,low_signal_high_risk_shift,21,0.774714,0.274246,0.207496,0.312908,0.525168,0.282199,0.415871,0.870041,1,1.000000
0,narrow_gap_navigation,low_signal_high_risk_shift,22,0.829974,0.227750,0.198201,0.311244,0.554093,0.230998,0.449569,0.865415,1,0.844075
0,narrow_gap_navigation,low_signal_high_risk_shift,23,0.859588,0.262528,0.168695,0.273968,0.535206,0.242905,0.417423,0.751219,1,0.691990
0,narrow_gap_navigation,low_signal_high_risk_shift,24,0.906661,0.247779,0.155271,0.315103,0.550698,0.241726,0.369057,0.794877,1,1.000000
0,narrow_gap_navigation,low_signal_high_risk_shift,25,0.849465,0.252614,0.184323,0.357357,0.544193,0.296531,0.406617,0.844171,1,0.986257
0,narrow_gap_navigation,low_signal_high_risk_shift,26,0.768687,0.293472,0.149253,0.335979,0.516487,0.249970,0.416604,0.840516,1,1.000000
0,narrow_gap_navigation,low_signal_high_risk_shift,27,0.834413,0.245238,0.165166,0.332779,0.465532,0.260710,0.442483,0.833401,1,0.812927
0,narrow_gap_navigation,low_signal_high_risk_shift,28,0.885792,0.223925,0.186310,0.295525,0.493141,0.217420,0.409545,0.776082,1,1.000000
0,narrow_gap_navigation,low_signal_high_risk_shift,29,0.823427,0.206184,0.189916,0.278919,0.435777,0.264543,0.452722,0.826561,0,0.717238
0,narrow_gap_navigation,low_signal_high_risk_shift,30,0.911539,0.211548,0.204107,0.282780,0.549386,0.240027,0.420406,0.880645,1,1.000000
0,narrow_gap_navigation,low_signal_high_risk_shift,31,0.836288,0.293956,0.206302,0.294480,0.477405,0.244050,0.403223,0.775514,1,0.927210
0,narrow_gap_navigation,combined_safety_stress,0,0.845079,0.199245,0.259806,0.291012,0.449658,0.176426,0.432164,0.859748,1,0.793154
0,narrow_gap_navigation,combined_safety_stress,1,0.980000,0.229919,0.231275,0.305072,0.550492,0.152456,0.416788,0.899563,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,2,0.832571,0.237660,0.229204,0.321584,0.502755,0.192836,0.439469,0.845253,0,0.989288
0,narrow_gap_navigation,combined_safety_stress,3,0.736403,0.212571,0.234673,0.388185,0.559477,0.209547,0.395978,0.843691,0,1.000000
0,narrow_gap_navigation,combined_safety_stress,4,0.811904,0.256212,0.236242,0.347374,0.480699,0.194269,0.463870,0.869959,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,5,0.859604,0.178670,0.211044,0.307007,0.410192,0.212430,0.432057,0.842535,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,6,0.902959,0.251841,0.314651,0.335903,0.475141,0.182257,0.384700,0.817745,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,7,0.878466,0.222398,0.193341,0.319223,0.547605,0.217835,0.482767,0.893069,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,8,0.838662,0.297153,0.252920,0.352110,0.411933,0.142338,0.427391,0.822047,0,1.000000
0,narrow_gap_navigation,combined_safety_stress,9,0.828591,0.238869,0.235409,0.339460,0.559350,0.217934,0.426261,0.775522,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,10,0.751195,0.224944,0.238529,0.338749,0.514803,0.210123,0.493699,0.876046,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,11,0.818323,0.170315,0.292875,0.315268,0.535090,0.200935,0.405205,0.836741,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,12,0.844863,0.220838,0.227761,0.241674,0.460698,0.179630,0.466779,0.904576,1,0.926565
0,narrow_gap_navigation,combined_safety_stress,13,0.851537,0.234277,0.223881,0.291410,0.524275,0.205246,0.374846,0.822732,1,0.966871
0,narrow_gap_navigation,combined_safety_stress,14,0.878104,0.268100,0.260819,0.292889,0.530595,0.175488,0.432229,0.881028,0,1.000000
0,narrow_gap_navigation,combined_safety_stress,15,0.814481,0.234002,0.245043,0.383475,0.525069,0.159487,0.365595,0.891910,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,16,0.897140,0.225563,0.245352,0.277748,0.498504,0.203628,0.474926,0.886295,1,0.903408
0,narrow_gap_navigation,combined_safety_stress,17,0.866020,0.214309,0.200642,0.320500,0.446157,0.202154,0.451202,0.867188,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,18,0.846672,0.293062,0.264113,0.344282,0.465782,0.175192,0.428807,0.812998,1,0.788935
0,narrow_gap_navigation,combined_safety_stress,19,0.803455,0.234475,0.247542,0.308646,0.554106,0.201471,0.469361,0.884579,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,20,0.838722,0.238722,0.221265,0.342980,0.471137,0.168260,0.455728,0.786788,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,21,0.857179,0.248667,0.238178,0.337882,0.478177,0.157894,0.445238,0.883326,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,22,0.867838,0.247987,0.224685,0.314714,0.440611,0.160840,0.323041,0.847254,1,0.975951
0,narrow_gap_navigation,combined_safety_stress,23,0.921409,0.264547,0.233186,0.339515,0.482812,0.176860,0.414402,0.835363,1,0.707383
0,narrow_gap_navigation,combined_safety_stress,24,0.846425,0.249610,0.246483,0.291802,0.419755,0.170031,0.483274,0.808149,1,0.927676
0,narrow_gap_navigation,combined_safety_stress,25,0.828457,0.238626,0.225526,0.238192,0.519339,0.165987,0.398152,0.837196,0,0.646522
0,narrow_gap_navigation,combined_safety_stress,26,0.882653,0.243635,0.232867,0.381184,0.526701,0.185377,0.481642,0.838012,1,0.949191
0,narrow_gap_navigation,combined_safety_stress,27,0.812244,0.203215,0.233809,0.325823,0.450816,0.222009,0.497332,0.715478,1,0.920456
0,narrow_gap_navigation,combined_safety_stress,28,0.864685,0.264462,0.165830,0.280109,0.446275,0.199409,0.412316,0.845134,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,29,0.808741,0.263762,0.284828,0.306476,0.581133,0.207118,0.438538,0.922880,1,0.833785
0,narrow_gap_navigation,combined_safety_stress,30,0.907592,0.246754,0.280482,0.380952,0.590427,0.252288,0.413452,0.905189,1,1.000000
0,narrow_gap_navigation,combined_safety_stress,31,0.873983,0.224069,0.222421,0.306210,0.595327,0.193225,0.383254,0.887972,1,0.758651
0,human_zone_reaching,nominal_safety,0,0.505484,0.070409,0.000000,0.569427,0.320126,0.000000,0.470978,0.648769,1,0.866732
0,human_zone_reaching,nominal_safety,1,0.520125,0.000000,0.019645,0.621727,0.267916,0.000000,0.517790,0.662946,1,0.868631
0,human_zone_reaching,nominal_safety,2,0.471566,0.000000,0.016107,0.573144,0.236718,0.025797,0.567177,0.530981,1,0.968680
0,human_zone_reaching,nominal_safety,3,0.528151,0.054328,0.000000,0.615614,0.200477,0.013742,0.521603,0.443844,1,0.554303
0,human_zone_reaching,nominal_safety,4,0.401215,0.000000,0.000000,0.548967,0.368740,0.000000,0.509692,0.777299,1,0.853233
0,human_zone_reaching,nominal_safety,5,0.500381,0.030301,0.000000,0.614334,0.312057,0.000000,0.493890,0.475890,1,0.788276
0,human_zone_reaching,nominal_safety,6,0.484525,0.000000,0.000000,0.653522,0.338111,0.000000,0.537409,0.654259,1,0.844509
0,human_zone_reaching,nominal_safety,7,0.464605,0.000000,0.021029,0.542853,0.307289,0.000000,0.490443,0.578370,0,0.722043
0,human_zone_reaching,nominal_safety,8,0.459939,0.000000,0.000000,0.663538,0.198082,0.000000,0.558085,0.604712,0,0.927056
0,human_zone_reaching,nominal_safety,9,0.450263,0.000000,0.000000,0.648730,0.295729,0.016747,0.473240,0.657749,1,0.660973
0,human_zone_reaching,nominal_safety,10,0.509689,0.000000,0.010448,0.605293,0.342892,0.000000,0.500160,0.706162,0,0.627925
0,human_zone_reaching,nominal_safety,11,0.398770,0.000000,0.000000,0.612057,0.284390,0.026219,0.472562,0.599542,0,0.770201
0,human_zone_reaching,nominal_safety,12,0.513255,0.000000,0.011730,0.616896,0.327742,0.000000,0.450257,0.555787,0,0.814667
0,human_zone_reaching,nominal_safety,13,0.479326,0.000000,0.021742,0.654848,0.313251,0.000000,0.495620,0.569559,1,0.704855
0,human_zone_reaching,nominal_safety,14,0.469943,0.025773,0.000000,0.547206,0.388834,0.000000,0.425683,0.596769,0,0.967416
0,human_zone_reaching,nominal_safety,15,0.420380,0.006753,0.007486,0.684708,0.264318,0.000000,0.535618,0.559788,1,0.567465
0,human_zone_reaching,nominal_safety,16,0.464333,0.000000,0.044814,0.596982,0.332059,0.000000,0.488424,0.596965,1,0.734026
0,human_zone_reaching,nominal_safety,17,0.434039,0.004092,0.000000,0.603891,0.284469,0.000000,0.506292,0.616772,0,0.686697
0,human_zone_reaching,nominal_safety,18,0.444559,0.000000,0.007135,0.528550,0.227488,0.000000,0.510698,0.592239,1,0.700911
0,human_zone_reaching,nominal_safety,19,0.527580,0.000000,0.000000,0.667078,0.313207,0.000000,0.502082,0.575192,0,0.902432
0,human_zone_reaching,nominal_safety,20,0.439684,0.000000,0.030296,0.590286,0.335316,0.023987,0.531272,0.610244,1,0.839402
0,human_zone_reaching,nominal_safety,21,0.444699,0.000000,0.000000,0.608088,0.343025,0.000000,0.483041,0.560387,0,0.890189
0,human_zone_reaching,nominal_safety,22,0.475240,0.016894,0.047319,0.581772,0.403265,0.000000,0.521043,0.609994,1,0.872823
0,human_zone_reaching,nominal_safety,23,0.536290,0.000000,0.000000,0.696509,0.350604,0.028027,0.552080,0.580914,0,0.759769
0,human_zone_reaching,nominal_safety,24,0.382221,0.000000,0.024405,0.596676,0.355802,0.011802,0.535041,0.502848,0,0.938560
0,human_zone_reaching,nominal_safety,25,0.461141,0.000000,0.005947,0.662117,0.278365,0.006198,0.502991,0.427069,0,0.699195
0,human_zone_reaching,nominal_safety,26,0.431293,0.033386,0.002155,0.610512,0.300651,0.000000,0.479661,0.617336,1,0.771618
0,human_zone_reaching,nominal_safety,27,0.535330,0.000000,0.000000,0.580215,0.262038,0.000000,0.545639,0.636704,1,1.000000
0,human_zone_reaching,nominal_safety,28,0.536109,0.027830,0.006641,0.602618,0.286525,0.076716,0.508213,0.738422,1,0.717530
0,human_zone_reaching,nominal_safety,29,0.542131,0.034356,0.002349,0.601149,0.351425,0.000000,0.448115,0.615995,1,0.747616
0,human_zone_reaching,nominal_safety,30,0.372320,0.060297,0.023376,0.623741,0.361572,0.000000,0.426640,0.724976,1,0.915849
0,human_zone_reaching,nominal_safety,31,0.511759,0.000000,0.000000,0.624535,0.345337,0.007608,0.529401,0.687189,0,0.794581
0,human_zone_reaching,constraint_shift,0,0.671085,0.022270,0.059022,0.617234,0.366813,0.054853,0.512956,0.720370,0,0.924298
0,human_zone_reaching,constraint_shift,1,0.755946,0.017933,0.088583,0.684075,0.317678,0.073041,0.510721,0.710975,1,0.710742
0,human_zone_reaching,constraint_shift,2,0.660477,0.060372,0.045522,0.666154,0.411276,0.005494,0.461052,0.648928,1,0.787156
0,human_zone_reaching,constraint_shift,3,0.710985,0.029842,0.025694,0.624439,0.310957,0.052313,0.486662,0.726685,0,1.000000
0,human_zone_reaching,constraint_shift,4,0.685746,0.123960,0.055197,0.664974,0.380638,0.000000,0.485250,0.727403,0,0.888074
0,human_zone_reaching,constraint_shift,5,0.659385,0.115483,0.052242,0.659912,0.390275,0.017188,0.490702,0.765984,1,0.819909
0,human_zone_reaching,constraint_shift,6,0.746398,0.009600,0.011159,0.622700,0.221368,0.023982,0.491350,0.751743,0,0.929431
0,human_zone_reaching,constraint_shift,7,0.701217,0.065417,0.055931,0.654339,0.418405,0.033557,0.517153,0.789034,1,0.864420
0,human_zone_reaching,constraint_shift,8,0.747906,0.043202,0.077420,0.674860,0.338482,0.031414,0.464998,0.691133,1,0.695579
0,human_zone_reaching,constraint_shift,9,0.635454,0.094662,0.057347,0.597810,0.313182,0.000000,0.513979,0.629754,1,0.790102
0,human_zone_reaching,constraint_shift,10,0.718602,0.073909,0.025328,0.699068,0.414435,0.001216,0.515152,0.827517,1,0.782376
0,human_zone_reaching,constraint_shift,11,0.726368,0.037488,0.082245,0.685212,0.439059,0.012399,0.560295,0.773250,0,0.912659
0,human_zone_reaching,constraint_shift,12,0.717944,0.063658,0.037101,0.706518,0.392292,0.038483,0.492539,0.714394,1,0.781159
0,human_zone_reaching,constraint_shift,13,0.684389,0.051268,0.067694,0.706972,0.447351,0.053672,0.458037,0.787607,1,0.794411
0,human_zone_reaching,constraint_shift,14,0.730217,0.073022,0.063630,0.654427,0.315027,0.046641,0.502462,0.752196,0,0.839405
0,human_zone_reaching,constraint_shift,15,0.752152,0.014441,0.056427,0.717293,0.337828,0.065209,0.474017,0.869726,1,0.708303
0,human_zone_reaching,constraint_shift,16,0.659682,0.035037,0.028533,0.619541,0.414650,0.032805,0.449357,0.702599,1,0.823896
0,human_zone_reaching,constraint_shift,17,0.646680,0.014461,0.058024,0.626880,0.352717,0.026374,0.453870,0.739089,1,1.000000
0,human_zone_reaching,constraint_shift,18,0.682086,0.063688,0.032283,0.661273,0.365913,0.020831,0.437158,0.689329,0,0.707936
0,human_zone_reaching,constraint_shift,19,0.746381,0.000000,0.031805,0.657542,0.328716,0.005635,0.534239,0.572517,1,0.723385
0,human_zone_reaching,constraint_shift,20,0.735865,0.056895,0.021603,0.652357,0.404322,0.051728,0.569775,0.774149,1,0.816936
0,human_zone_reaching,constraint_shift,21,0.777704,0.047882,0.053623,0.701106,0.294693,0.024028,0.505057,0.720803,1,0.944827
0,human_zone_reaching,constraint_shift,22,0.692321,0.074298,0.021477,0.639451,0.296601,0.071704,0.481515,0.603955,1,0.815925
0,human_zone_reaching,constraint_shift,23,0.813982,0.009880,0.068655,0.631184,0.404999,0.067774,0.518880,0.804311,1,0.987243
0,human_zone_reaching,constraint_shift,24,0.637033,0.018151,0.000000,0.621190,0.428079,0.040624,0.450072,0.747908,0,0.765595
0,human_zone_reaching,constraint_shift,25,0.757820,0.056227,0.052891,0.651178,0.321338,0.062140,0.491584,0.688048,1,0.844040
0,human_zone_reaching,constraint_shift,26,0.702211,0.009232,0.063615,0.704068,0.338030,0.020493,0.509391,0.764320,1,0.891807
0,human_zone_reaching,constraint_shift,27,0.711562,0.036189,0.070807,0.637095,0.344203,0.073036,0.467225,0.719131,1,0.774681
0,human_zone_reaching,constraint_shift,28,0.789570,0.092045,0.112718,0.631300,0.396691,0.036980,0.425793,0.705906,0,1.000000
0,human_zone_reaching,constraint_shift,29,0.724560,0.054274,0.018213,0.692461,0.332522,0.051543,0.550775,0.707934,0,0.911701
0,human_zone_reaching,constraint_shift,30,0.818772,0.109672,0.094896,0.667265,0.345926,0.053404,0.476401,0.783188,1,0.873104
0,human_zone_reaching,constraint_shift,31,0.689070,0.000000,0.064991,0.579115,0.403378,0.065725,0.532338,0.732036,1,0.812481
0,human_zone_reaching,novel_obstacle_shift,0,0.602920,0.249285,0.053615,0.677129,0.441916,0.123620,0.384751,0.802325,1,1.000000
0,human_zone_reaching,novel_obstacle_shift,1,0.554034,0.288276,0.056420,0.723798,0.456965,0.077593,0.463107,0.738116,1,0.637932
0,human_zone_reaching,novel_obstacle_shift,2,0.538073,0.310695,0.099884,0.664943,0.360635,0.028285,0.415102,0.727134,1,0.619492
0,human_zone_reaching,novel_obstacle_shift,3,0.607902,0.283197,0.056428,0.679371,0.371066,0.059331,0.396863,0.765562,1,0.837422
0,human_zone_reaching,novel_obstacle_shift,4,0.544490,0.247906,0.031764,0.743374,0.298374,0.033003,0.484896,0.707922,1,1.000000
0,human_zone_reaching,novel_obstacle_shift,5,0.581509,0.218974,0.083328,0.685619,0.402524,0.024561,0.440312,0.796825,0,0.789750
0,human_zone_reaching,novel_obstacle_shift,6,0.651230,0.251290,0.053199,0.698869,0.349213,0.122218,0.413529,0.785919,1,0.733232
0,human_zone_reaching,novel_obstacle_shift,7,0.549666,0.282807,0.016976,0.731944,0.344269,0.065160,0.415032,0.729111,1,0.899387
0,human_zone_reaching,novel_obstacle_shift,8,0.492323,0.271435,0.052643,0.678670,0.412249,0.052895,0.349961,0.700857,1,0.979682
0,human_zone_reaching,novel_obstacle_shift,9,0.582632,0.281192,0.044590,0.718687,0.385781,0.091858,0.433392,0.804556,1,0.808391
0,human_zone_reaching,novel_obstacle_shift,10,0.558590,0.263374,0.077867,0.661548,0.438518,0.112418,0.453874,0.864392,1,0.893377
0,human_zone_reaching,novel_obstacle_shift,11,0.552628,0.243185,0.083184,0.707616,0.343216,0.000000,0.506032,0.612657,0,1.000000
0,human_zone_reaching,novel_obstacle_shift,12,0.482263,0.266353,0.080833,0.684587,0.420649,0.044071,0.408149,0.762681,1,0.817464
0,human_zone_reaching,novel_obstacle_shift,13,0.558688,0.289655,0.024717,0.637011,0.466659,0.049754,0.420417,0.761365,1,0.882723
0,human_zone_reaching,novel_obstacle_shift,14,0.637131,0.357239,0.069929,0.616572,0.367933,0.017023,0.438415,0.784307,0,0.795612
0,human_zone_reaching,novel_obstacle_shift,15,0.477364,0.287272,0.040502,0.748442,0.362243,0.077027,0.446570,0.779918,1,0.929654
0,human_zone_reaching,novel_obstacle_shift,16,0.575148,0.348130,0.056305,0.680093,0.336315,0.088522,0.419148,0.817998,1,1.000000
0,human_zone_reaching,novel_obstacle_shift,17,0.634992,0.284581,0.032552,0.713431,0.389757,0.030880,0.447996,0.715603,1,0.971624
0,human_zone_reaching,novel_obstacle_shift,18,0.557508,0.241919,0.016527,0.658664,0.382818,0.010709,0.471297,0.786410,1,0.947323
0,human_zone_reaching,novel_obstacle_shift,19,0.543762,0.271411,0.069216,0.769959,0.417876,0.076341,0.378417,0.747372,0,0.865914
0,human_zone_reaching,novel_obstacle_shift,20,0.619621,0.240960,0.026417,0.652533,0.349140,0.060094,0.436436,0.762506,0,0.889191
0,human_zone_reaching,novel_obstacle_shift,21,0.548307,0.343056,0.023584,0.649356,0.322559,0.080952,0.342633,0.706952,1,1.000000
0,human_zone_reaching,novel_obstacle_shift,22,0.585599,0.304523,0.025567,0.712890,0.450223,0.037920,0.338466,0.789332,1,0.921124
0,human_zone_reaching,novel_obstacle_shift,23,0.520592,0.256381,0.045343,0.751779,0.388324,0.031435,0.403927,0.769261,1,0.890896
0,human_zone_reaching,novel_obstacle_shift,24,0.572426,0.284790,0.036686,0.688651,0.374599,0.037757,0.412529,0.673738,1,0.847934
0,human_zone_reaching,novel_obstacle_shift,25,0.591348,0.218734,0.018172,0.735535,0.345443,0.071617,0.473340,0.691700,1,1.000000
0,human_zone_reaching,novel_obstacle_shift,26,0.613225,0.294414,0.023694,0.687104,0.399817,0.076913,0.347710,0.842744,1,1.000000
0,human_zone_reaching,novel_obstacle_shift,27,0.581257,0.283360,0.065730,0.607669,0.300646,0.106963,0.385983,0.692236,1,0.985829
0,human_zone_reaching,novel_obstacle_shift,28,0.514067,0.295711,0.051190,0.761648,0.329463,0.116839,0.373990,0.757661,1,0.908052
